C00124016|12142016|1000|1|1000
C00124016|12162016|20|4|165
C00125641|12152016|25|247|20804
C00125641|12162016|10|9|115
C00125641|12272016|8|1|8
C00125641|12302016|-208|511|211
C00125732|12312016|50|153|10998
C00126763|12142016|365|1|365
C00126763|12152016|60|1|60
C00126763|12162016|400|3|3265
C00126763|12192016|365|3|7865
C00126763|12202016|1250|3|4115
C00126763|12222016|1250|1|1250
C00126763|12232016|21|30|2070
C00126763|12282016|250|3|3115
C00126763|12292016|312|7|7302
C00126763|12302016|950|4|7550
C00126847|12142016|1000|3|2800
C00126847|12302016|75|4|450
C00127258|12312016|29|94|4794
C00127621|12212016|20|13|281
C00127621|12292016|36|15|597
C00127779|12232016|13|230|11928
C00127779|12302016|12|1|12
C00127811|12252016|500|1|500
C00128082|12152016|50|1|50
C00128082|12312016|45|3|154
C00128512|12152016|6|874|17184
C00128512|12302016|6|882|17289
C00128561|12312016|60|37|3081
C00128876|12152016|500|3|1500
C00128876|12192016|500|3|1500
C00128876|12302016|500|3|1500
C00128918|12162016|1|247|11138
C00128918|12302016|2|268|11319
C00129122|12312016|15|78|3587
C00129171|12312016|500|1|500
C00130773|12222016|17|48|15120
C00130773|12312016|5000|2|10000
C00131185|12152016|500|1|500
C00131185|12162016|100|1|100
C00131185|12232016|400|1|400
C00131185|12272016|500|2|1000
C00131185|12292016|25|1|25
C00131185|12312016|101|4|702
C00131557|12192016|1200|11|24200
C00131557|12212016|1850|2|3700
C00131557|12222016|5000|1|5000
C00132092|12162016|10|64|1645
C00132092|12302016|9|64|1647
C00132480|12162016|500|1|500
C00133389|12212016|1000|2|2000
C00133389|12302016|60|1|60
C00135541|12302016|250|1|250
C00135541|12312016|750|2|1500
C00135558|12142016|35|1|35
C00135558|12262016|35|1|35
C00135558|12302016|1000|1|1000
C00135590|12192016|300|1|300
C00135681|12162016|5|400|8241
C00135681|12222016|1000|2|2000
C00135681|12302016|5|400|8228
C00136457|12182016|15|2|30
C00136457|12212016|20|3|20
C00136457|12272016|20|1|20
C00136457|12302016|157|2|315
C00136739|12202016|16|1164|39234
C00136838|12302016|250|2|500
C00137729|12302016|48|2|97
C00138966|12302016|220|12|4440
C00138974|12312016|74|55|4833
C00139071|12142016|25|1|25
C00139071|12162016|25|1|25
C00139071|12212016|100|1|100
C00139071|12232016|25|3|300
C00139071|12252016|200|5|1003
C00139071|12272016|25|1|25
C00139071|12282016|2500|1|2500
C00139451|12302016|25|22|2364
C00139477|12162016|500|14|7000
C00139568|12302016|250|1|250
C00139600|12142016|12|23|422
C00139600|12192016|5|15|419
C00139600|12202016|10|5|332
C00139600|12292016|5|24|542
C00139600|12302016|10|29|666
C00139600|12312016|30|4|130
C00139659|12142016|500|7|3250
C00139659|12202016|250|12|4350
C00139659|12282016|137|20|6725
C00140061|12142016|100|1|100
C00140061|12152016|65|28|2713
C00140061|12162016|100|2|200
C00140061|12172016|100|2|200
C00140061|12182016|100|1|100
C00140061|12192016|30|1|30
C00140061|12212016|65|2|130
C00140061|12222016|100|1|100
C00140061|12242016|50|1|50
C00140061|12252016|50|5|558
C00140061|12262016|100|2|200
C00140061|12272016|50|107|8767
C00140061|12282016|150|4|1000
C00140061|12292016|162|4|725
C00140061|12302016|200|3|500
C00140061|12312016|200|4|975
C00140590|12152016|35|5|626
C00140590|12172016|25|1|25
C00140590|12192016|1400|1|1400
C00140590|12212016|129|4|674
C00140590|12222016|40|6|870
C00140707|12222016|200|1|200
C00140707|12232016|200|1|200
C00140707|12272016|300|3|1700
C00140707|12282016|200|15|4850
C00140855|12312016|15|827|128984
C00141044|12232016|5000|1|5000
C00141218|12312016|38|820|93475
C00141382|12162016|10|79|2583
C00141382|12302016|15|81|2831
C00141572|12232016|400|1|400
C00141697|12282016|20|15|1424
C00141812|12192016|20|2|40
C00141812|12222016|2500|1|2500
C00142315|12152016|12|76|1356
C00142315|12192016|8|3|31
C00142315|12302016|8|3|31
C00142372|12312016|315|5|1200
C00142489|12302016|30|69|3069
C00142596|12162016|10|302|13898
C00142596|12302016|6|300|13461
C00142711|12152016|1|2269|108002
C00142711|12292016|9|2266|107473
C00142851|12312016|3|15|541
C00142893|12302016|30|14|624
C00143164|12162016|32|37|1657
C00143230|12212016|314|1|314
C00143230|12222016|250|1|250
C00143305|12232016|-33|210|6768
C00143560|12312016|25|8|325
C00143743|12142016|16|4|551
C00143743|12152016|6|5|50
C00143743|12162016|8|12|218
C00143743|12172016|8|5|85
C00143743|12182016|16|4|91
C00143743|12192016|19|24|6536
C00143743|12202016|20|4|99
C00143743|12212016|8|4|107
C00143743|12222016|9|4|42
C00143743|12232016|8|3|40
C00143743|12242016|50|1|50
C00143743|12252016|8|3|34
C00143743|12262016|8|1|8
C00143743|12272016|8|2|16
C00143743|12282016|100|9|1050
C00143743|12292016|15|3|81
C00143743|12302016|17|4|73
C00143743|12312016|8|7|247
C00143867|12162016|20|69|1688
C00143867|12302016|14|68|1588
C00144147|12312016|20|63|2358
C00144154|12152016|3000|1|3000
C00144154|12232016|14|7|197
C00144170|12222016|750|2|1500
C00144170|12302016|2500|1|2500
C00144261|12302016|130|6|2760
C00144345|12152016|1200|1|1200
C00144345|12162016|21|12|4688
C00144345|12192016|100|1|100
C00144345|12212016|500|1|500
C00144345|12222016|5000|1|5000
C00144345|12232016|16|202|10347
C00144345|12272016|1875|1|1875
C00144345|12302016|94|12|2618
C00144345|12312016|500|1|500
C00144766|12142016|3250|2|6500
C00144766|12162016|5000|1|5000
C00144766|12202016|2750|4|12000
C00144766|12292016|117|24|8334
C00144766|12302016|250|11|27250
C00144774|12312016|30|322|29905
C00145037|12312016|28|94|5920
C00145623|12192016|1500|1|1500
C00145722|12312016|48|40|7643
C00146506|12272016|250|1|250
C00147173|12192016|5000|1|5000
C00147173|12212016|5000|4|20000
C00147173|12272016|0|2|0
C00147173|12312016|38|529|40431
C00147231|12312016|30|55|4206
C00147512|12142016|10|1|10
C00147512|12152016|25|1|25
C00147512|12172016|7|1|7
C00147512|12202016|6|2|13
C00147512|12212016|137|2|275
C00147512|12232016|250|1|250
C00147512|12282016|10|1|10
C00147512|12302016|37|2|75
C00147512|12312016|50|3|325
C00147983|12162016|375|10|10210
C00147983|12212016|500|2|1000
C00147983|12222016|750|2|1500
C00147983|12232016|800|1|800
C00147983|12252016|500|1|500
C00147983|12262016|1000|1|1000
C00147983|12292016|3400|2|6800
C00147983|12302016|250|3|1110
C00148031|12222016|34|10|502
C00148031|12302016|25|775|61620
C00148098|12212016|20|1|20
C00148098|12282016|25|2|50
C00148882|12302016|533|1|533
C00149104|12152016|20|103|4110
C00149104|12162016|10|2|20
C00149104|12302016|15|102|4030
C00149211|12312016|16|114|3937
C00150367|12162016|5000|1|5000
C00150672|12202016|100|1|100
C00150672|12222016|25|1|25
C00150672|12252016|25|1|25
C00150672|12282016|1000|1|1000
C00150672|12302016|25|3|375
C00150797|12192016|51|30|11289
C00151175|12312016|45|164|16753
C00151340|12312016|106|209|25381
C00151563|12312016|15|16|600
C00151787|12162016|30|73|3378
C00151787|12222016|192|1|192
C00151787|12302016|19|74|3384
C00152272|12312016|180|7|1278
C00152892|12202016|50|1|50
C00152892|12282016|50|1|50
C00153031|12192016|70|1|70
C00153031|12202016|70|1|70
C00153031|12212016|70|1|70
C00153031|12232016|20|1|20
C00153031|12282016|70|1|70
C00153031|12292016|70|4|280
C00153031|12302016|500|1|500
C00153031|12312016|25|1|25
C00153379|12312016|30|51|8202
C00155069|12162016|19|3|48
C00155069|12192016|23|2|46
C00155069|12202016|19|14|345
C00155069|12212016|22|4|95
C00155069|12282016|8|6|64
C00155366|12162016|100|1|100
C00155440|12312016|22|650|56294
C00155952|12142016|10|3|85
C00155952|12152016|22|2|45
C00155952|12172016|100|1|100
C00155952|12192016|10|1|10
C00155952|12202016|250|1|250
C00155952|12212016|62|2|125
C00155952|12222016|50|3|125
C00155952|12232016|25|4|105
C00155952|12252016|25|3|75
C00155952|12262016|25|1|25
C00155952|12272016|15|1|15
C00155952|12282016|37|2|75
C00155952|12292016|55|6|1010
C00155952|12302016|20|4|85
C00155952|12312016|55|14|2985
C00156166|12222016|29|34|2501
C00156810|12142016|625|4|4000
C00156810|12152016|500|45|37850
C00156810|12212016|1000|3|2500
C00156810|12222016|607|44|41965
C00156810|12302016|212|6|2925
C00156935|12152016|1000|1|1000
C00157545|12222016|10|34|830
C00157677|12202016|12|4|55
C00157677|12272016|11|6|112
C00158402|12292016|250|3|850
C00158881|12312016|15|1709|106542
C00159954|12282016|140|47|7625
C00160259|12232016|375|2|750
C00160259|12272016|500|2|1000
C00160259|12292016|1000|1|1000
C00160630|12302016|242|6|2749
C00160770|12302016|62|68|8688
C00160838|12152016|15|27|985
C00160838|12302016|15|27|985
C00160937|12142016|26|6|197
C00160937|12152016|25|15|929
C00160937|12162016|25|1|25
C00160937|12172016|150|1|150
C00160937|12182016|22|2|45
C00160937|12192016|17|6|280
C00160937|12202016|10|3|50
C00160937|12212016|27|4|220
C00160937|12222016|17|6|175
C00160937|12232016|20|5|215
C00160937|12242016|10|3|80
C00160937|12252016|20|4|85
C00160937|12262016|10|3|70
C00160937|12272016|5|13|440
C00160937|12282016|10|9|260
C00160937|12292016|50|1|50
C00160937|12302016|15|8|195
C00160937|12312016|300|1|300
C00161067|12152016|120|1|120
C00161067|12172016|10|1|10
C00161067|12192016|10|1|10
C00161067|12212016|10|1|10
C00161067|12222016|250|1|250
C00161067|12262016|10|1|10
C00161067|12272016|25|1|25
C00161141|12162016|1000|5|6400
C00161141|12212016|1000|1|1000
C00161141|12222016|10|119|2844
C00161141|12232016|20|27|775
C00161414|12152016|17|48|2538
C00161414|12162016|5000|1|5000
C00161414|12212016|500|1|500
C00161414|12312016|17|48|2501
C00161422|12222016|11|94|2508
C00161570|12312016|107|7|959
C00161604|12142016|100|1|100
C00161604|12272016|500|1|500
C00161604|12302016|750|1|750
C00161786|12162016|35|1|35
C00161786|12272016|50|2|100
C00161786|12282016|27|4|240
C00161786|12292016|35|1|35
C00161786|12302016|25|1|25
C00161786|12312016|25|5|275
C00161810|12152016|18|4|81
C00161810|12162016|10|1|10
C00161810|12272016|110|2|220
C00161810|12312016|100|2|200
C00162339|12162016|2500|3|8000
C00162339|12192016|235|1|235
C00162339|12212016|50|1|50
C00162339|12222016|100|1|100
C00162818|12152016|-205|2904|442227
C00163048|12152016|199|10|1990
C00163048|12162016|199|1|199
C00163048|12172016|117|2|234
C00163048|12192016|199|2|399
C00163048|12212016|199|2|398
C00163048|12222016|199|5|816
C00163048|12242016|16|1|16
C00163048|12282016|35|1|35
C00163048|12292016|150|1|150
C00163048|12302016|199|1|199
C00163253|12162016|17|6|149
C00163832|12142016|5000|2|10000
C00163832|12152016|19|3|5046
C00163832|12192016|5000|3|15000
C00163832|12202016|5000|1|5000
C00163832|12212016|5000|1|5000
C00163832|12292016|5000|2|10000
C00163832|12302016|2500|1|2500
C00164145|12152016|4|1268|37763
C00164145|12292016|20|1291|37982
C00164152|12302016|15|10|300
C00164418|12152016|5000|1|5000
C00164418|12272016|10000|1|10000
C00164418|12302016|5000|1|5000
C00164509|12162016|15|26|615
C00164509|12302016|15|12|230
C00164939|12302016|10|9|120
C00165282|12162016|9|158|2983
C00165365|12302016|60|21|2602
C00165589|12232016|12|567|14325
C00165688|12162016|250|1|250
C00165688|12232016|55|2|110
C00165688|12242016|20|1|20
C00165688|12282016|20|1|20
C00165688|12302016|800|5|8300
C00165878|12222016|14|61|1541
C00166348|12142016|10|4|40
C00166348|12282016|10|4|40
C00166553|12312016|100|33|4482
C00166710|12142016|10|2|21
C00166710|12152016|110|2|220
C00166710|12162016|76|2|152
C00166710|12172016|110|2|220
C00166710|12182016|7|3|524
C00166710|12192016|45|4|195
C00166710|12222016|12|4|1635
C00166710|12232016|15|2|30
C00166710|12242016|85|3|195
C00166710|12252016|-138|8|673
C00166710|12262016|22|2|45
C00166710|12272016|7|2|14
C00166710|12282016|17|4|190
C00166710|12292016|20|1|20
C00166710|12302016|3|1|3
C00166710|12312016|25|5|145
C00167015|12282016|3100|1|3100
C00167130|12192016|25|1|25
C00167130|12312016|10|1|10
C00167213|12142016|30|3|240
C00167213|12152016|8|1|8
C00167213|12162016|8|1|8
C00167213|12202016|85|1|85
C00167213|12222016|84|1|84
C00167213|12232016|20|1|20
C00167213|12282016|15|1|15
C00167213|12292016|8|2|16
C00167320|12142016|150|1|150
C00167320|12222016|5012|2|10025
C00167320|12232016|10000|3|30000
C00167320|12272016|37|2|75
C00167320|12282016|62|2|125
C00167320|12302016|1500|2|3000
C00167320|12312016|1500|1|1500
C00167346|12142016|100|1|100
C00167346|12152016|100|5|500
C00167346|12162016|100|1|100
C00167346|12172016|100|3|250
C00167346|12192016|25|1|25
C00167346|12202016|1200|1|1200
C00167346|12212016|650|2|1300
C00167346|12222016|292|2|585
C00167346|12232016|100|5|345
C00167346|12242016|100|2|200
C00167346|12252016|100|1|100
C00167346|12282016|100|3|1400
C00167346|12292016|100|5|1800
C00167346|12302016|57|4|240
C00167346|12312016|100|7|2500
C00167460|12302016|32|14|3649
C00167585|12142016|2000|1|2000
C00167585|12202016|1000|8|12000
C00167668|12152016|3000|1|3000
C00167668|12312016|40|130|11443
C00167759|12312016|132|54|15029
C00168070|12222016|500|1|500
C00168864|12152016|12|390|11252
C00168864|12302016|11|400|11342
C00169722|12152016|188|4|827
C00169722|12172016|365|2|730
C00169722|12222016|205|1|205
C00169821|12142016|9|168|8963
C00169821|12282016|9|169|2977
C00170258|12152016|62|1|62
C00170258|12162016|38|11|869
C00170258|12202016|30|6|671
C00170258|12222016|9|25|866
C00170258|12232016|14|12|225
C00170258|12272016|250|1|250
C00170258|12282016|31|12|808
C00170258|12292016|41|3|1082
C00170258|12302016|23|81|5806
C00171330|12152016|51|194|30558
C00171330|12222016|47|18|1252
C00171330|12302016|83|2|166
C00171504|12142016|100|1|100
C00171504|12152016|750|2|1500
C00171504|12192016|500|2|1000
C00171504|12302016|1000|1|1000
C00171843|12312016|29|611|42169
C00171926|12232016|9|5|86
C00171926|12302016|18|62|3905
C00171926|12312016|18|10|368
C00172205|12192016|15|16|541
C00172205|12292016|17|16|541
C00172494|12282016|268|9|2155
C00172510|12142016|500|1|500
C00172510|12152016|1300|2|2600
C00172510|12192016|100|4|3700
C00172510|12212016|325|2|650
C00172510|12292016|2500|1|2500
C00172510|12312016|41|2|82
C00172833|12212016|200|1|200
C00172833|12282016|500|3|1505
C00173096|12162016|19|177|4828
C00173096|12302016|19|175|4725
C00173153|12142016|83|1|83
C00173153|12162016|31|1|31
C00173153|12182016|83|2|166
C00173153|12202016|65|2|130
C00173153|12212016|150|1|150
C00173153|12252016|83|1|83
C00173153|12262016|30|3|90
C00173278|12152016|25|1|25
C00173393|12312016|35|140|11019
C00174011|12202016|27|51|1549
C00174011|12282016|23|2|46
C00174227|12142016|700|1|700
C00174227|12152016|400|8|6100
C00174227|12182016|250|1|250
C00174227|12202016|300|1|300
C00174227|12232016|700|1|700
C00174227|12282016|800|1|800
C00174227|12302016|200|20|25550
C00174334|12182016|40|1|40
C00174367|12202016|12|7|187
C00174599|12272016|300|1|300
C00176214|12152016|5|25|218
C00176214|12172016|10|1|10
C00176214|12192016|10|1|10
C00176214|12202016|5|10|60
C00176214|12212016|7|92|2087
C00176214|12222016|7|22|183
C00176214|12272016|5|9|55
C00176214|12282016|50|1|50
C00176214|12292016|5|21|163
C00176214|12302016|43|1|43
C00176420|12232016|445|2|890
C00176727|12232016|48|12|1769
C00177436|12312016|13|280|16006
C00178038|12202016|50|1|50
C00178541|12142016|20|42|1825
C00178541|12212016|20|1|20
C00179408|12152016|10|1|10
C00179408|12162016|15|4|95
C00179408|12172016|18|1|18
C00179408|12192016|4318|4|24873
C00179408|12212016|5|5|90
C00179408|12222016|20|1|20
C00179408|12252016|250|1|250
C00179408|12262016|10|1|10
C00179408|12272016|34|2|68
C00179408|12282016|20|3|55
C00179408|12292016|50|2|100
C00179408|12302016|34|2|68
C00179408|12312016|-8118|4|-24873
C00182980|12312016|37|56|6122
C00183707|12312016|115|3|614
C00184028|12152016|50|77|5606
C00184028|12302016|30|78|5616
C00184382|12302016|250|4|1500
C00185520|12312016|10|1|10
C00185694|12142016|5000|1|5000
C00185694|12162016|25|42|2421
C00185694|12222016|5000|1|5000
C00185694|12302016|25|42|2421
C00186064|12312016|96|73|9249
C00186288|12142016|5000|1|5000
C00186288|12162016|15|869|32148
C00186288|12292016|4000|1|4000
C00186288|12302016|13|886|32378
C00187112|12312016|44|1|44
C00187450|12152016|75|1|75
C00187450|12192016|250|1|250
C00187450|12202016|100|1|100
C00187450|12212016|650|2|1300
C00187450|12222016|41|8|601
C00187450|12272016|22|2|45
C00187450|12302016|1250|2|2500
C00187799|12312016|26|8|283
C00188011|12212016|4800|1|4800
C00188011|12282016|250|1|250
C00188011|12292016|1500|1|1500
C00188177|12152016|500|1|500
C00188177|12232016|5|131|5019
C00188193|12142016|625|1|625
C00188367|12142016|50|3|370
C00188367|12152016|17|80|3222
C00188367|12162016|325|2|650
C00188367|12172016|525|4|3135
C00188367|12182016|150|2|300
C00188367|12192016|30|4|260
C00188367|12222016|267|2|535
C00188367|12232016|50|1|50
C00188367|12272016|100|4|4300
C00188367|12282016|112|4|625
C00188367|12292016|100|1|100
C00188367|12302016|250|1|250
C00188367|12312016|87|6|925
C00190934|12142016|20|1|20
C00190934|12152016|85|1|85
C00190934|12172016|54|2|109
C00190934|12212016|100|1|100
C00190934|12232016|25|15|669
C00190934|12252016|100|1|100
C00190934|12262016|100|1|100
C00190934|12292016|22|2|45
C00190934|12312016|25|1|25
C00190991|12312016|44|230|17899
C00191247|12142016|50|9|2760
C00191247|12152016|100|1|100
C00191247|12162016|105|2|210
C00191247|12172016|30|2|60
C00191247|12182016|50|3|110
C00191247|12192016|10|3|85
C00191247|12202016|100|1|100
C00191247|12212016|100|5|1280
C00191247|12222016|25|5|295
C00191247|12232016|72|2|145
C00191247|12242016|40|3|190
C00191247|12252016|62|2|125
C00191247|12262016|20|1|20
C00191247|12272016|35|6|330
C00191247|12282016|20|3|120
C00191247|12292016|22|4|165
C00191247|12302016|1628|2|3257
C00191247|12312016|-1549|2|-3098
C00193169|12152016|20|11|270
C00193169|12302016|15|12|310
C00193342|12162016|1000|1|1000
C00193342|12202016|500|1|500
C00193342|12232016|1000|1|1000
C00193342|12312016|300|3|4000
C00193441|12192016|1054|1|1054
C00193441|12222016|752|1|752
C00193631|12182016|1500|1|1500
C00193631|12192016|500|4|2150
C00193631|12202016|500|1|500
C00193631|12212016|250|7|2450
C00193631|12222016|600|1|600
C00193631|12232016|199|1|199
C00193631|12282016|300|2|600
C00193631|12302016|650|10|6700
C00193854|12192016|50|1|50
C00193854|12202016|50|1|50
C00193854|12222016|25|1|25
C00193854|12232016|-40|2|-80
C00193854|12272016|25|1|25
C00194084|12312016|25|187|6499
C00194126|12312016|21|32|2275
C00194746|12152016|30|103|4125
C00194746|12162016|30|28|2632
C00194746|12192016|250|3|1050
C00194746|12222016|10|18|266
C00194746|12292016|17|94|4000
C00194746|12302016|11|32|1070
C00195065|12142016|-840|3|3540
C00195065|12162016|270|3|1950
C00195065|12192016|1350|2|2700
C00195065|12222016|2700|1|2700
C00195065|12282016|2700|2|5400
C00195388|12302016|26|94|4747
C00196089|12142016|500|1|500
C00196089|12192016|500|1|500
C00196089|12202016|375|4|6250
C00196089|12302016|250|3|1000
C00196246|12142016|5000|1|5000
C00196246|12152016|124|6|2799
C00196246|12162016|29|30|2299
C00196246|12172016|2000|1|2000
C00196246|12202016|250|3|1115
C00196246|12212016|500|1|500
C00196246|12222016|365|1|365
C00196246|12272016|500|3|1500
C00196246|12302016|83|1|83
C00196246|12312016|33|14|1875
C00196725|12152016|8|288|9309
C00196725|12312016|5|292|9196
C00196774|12172016|10|1|10
C00196774|12182016|5|1|5
C00196774|12212016|22|2|45
C00196774|12222016|10|1|10
C00196774|12242016|10|1|10
C00196774|12252016|5|1|5
C00196774|12262016|5|1|5
C00196774|12272016|5|1|5
C00196774|12282016|10|4|55
C00197095|12152016|16|250|16805
C00197095|12312016|25|255|16851
C00197103|12292016|1000|1|1000
C00197103|12312016|67|74|8160
C00197202|12312016|23|20|873
C00197228|12162016|20|959|31555
C00197228|12302016|10|970|31479
C00197715|12302016|333|13|9299
C00197749|12152016|300|3|615
C00197749|12222016|30|6|572
C00197749|12292016|30|72|6940
C00199257|12152016|9|824|18394
C00199257|12232016|20|4|85
C00199257|12302016|15|831|18674
C00199471|12312016|45|4|195
C00199497|12142016|5000|2|10000
C00199497|12312016|91|20|3700
C00199703|12212016|16|525|19911
C00199711|12152016|208|1|208
C00199711|12192016|2000|1|2000
C00199711|12232016|15|478|19248
C00199711|12302016|208|1|208
C00200089|12312016|22|62|3129
C00200139|12232016|25|20|1580
C00200642|12232016|16|1|16
C00200642|12312016|12|10|617
C00200659|12302016|60|19|1485
C00200865|12162016|1550|6|13900
C00200865|12192016|400|21|37600
C00200865|12202016|2000|49|110750
C00200865|12212016|1850|2|3700
C00200865|12222016|400|1|400
C00200865|12232016|2700|1|2700
C00200865|12262016|2350|2|4700
C00200865|12282016|1850|6|14500
C00200865|12292016|400|18|21974
C00200865|12312016|1000|11|17650
C00200907|12302016|45|94|8281
C00201491|12312016|15|4|105
C00201863|12152016|10|15|1212
C00201863|12302016|25|15|1212
C00201871|12152016|2000|2|4000
C00201871|12302016|2575|4|13000
C00202861|12162016|750|2|1500
C00203497|12312016|19|454|10496
C00204008|12222016|210|8|4323
C00204008|12232016|250|1|250
C00204099|12152016|7|852|22284
C00204099|12302016|9|873|22818
C00204180|12312016|15|22|866
C00204453|12282016|125|11|2059
C00206136|12152016|20|181|6949
C00206136|12162016|3250|2|6500
C00206136|12302016|14|184|7030
C00206672|12152016|20|39|1259
C00206672|12282016|10|40|1309
C00206672|12302016|1000|1|1000
C00207258|12152016|20|5|349
C00207258|12222016|17|44|1888
C00207258|12302016|50|25|2758
C00207399|12282016|207|1|207
C00207472|12302016|106|4|561
C00208249|12302016|24|90|5079
C00208983|12232016|35|18|1588
C00208991|12202016|20|31|1123
C00208991|12222016|20|1|20
C00208991|12272016|25|1|25
C00208991|12282016|40|1|40
C00210617|12212016|250|1|250
C00210666|12212016|30|1|30
C00210666|12262016|25|1|25
C00210666|12282016|30|1|30
C00211250|12312016|37|98|13501
C00211318|12192016|300|1|300
C00211318|12212016|1500|1|1500
C00211318|12232016|1000|1|1000
C00212308|12312016|219|6|1607
C00212522|12152016|120|35|7410
C00212787|12152016|5000|1|5000
C00212787|12282016|69|2|138
C00212803|12222016|45|4|220
C00213074|12162016|38|127|6856
C00213074|12302016|22|128|6932
C00213231|12242016|100|1|100
C00213231|12302016|20|37|1406
C00213348|12302016|45|71|6921
C00214072|12232016|25|11|515
C00214304|12312016|100|27|3750
C00214338|12232016|10|49|1260
C00214379|12282016|3000|1|3000
C00214643|12292016|-43|8268|187959
C00214866|12312016|20|27|1183
C00214965|12312016|30|163|9956
C00214981|12292016|165|4|1230
C00214981|12312016|75|8|651
C00215046|12162016|10|138|3107
C00215046|12302016|8|138|3057
C00215129|12312016|60|10|1050
C00215202|12182016|10|57|1129
C00215384|12152016|20|115|4505
C00215384|12302016|20|117|4535
C00215558|12162016|9|19|611
C00215558|12302016|9|19|611
C00216127|12152016|38|10|1084
C00216127|12312016|38|6|502
C00216184|12312016|50|35|2110
C00216614|12222016|800|1|800
C00216614|12242016|100|1|100
C00216614|12282016|250|1|250
C00216770|12312016|30|16|823
C00216895|12222016|137|14|3753
C00217471|12312016|50|41|2682
C00217877|12302016|30|40|1983
C00218263|12232016|25|53|3146
C00219444|12152016|50|1|50
C00219444|12232016|83|1|83
C00219444|12282016|30|4|202
C00219568|12302016|99|3|297
C00219642|12142016|5000|2|10000
C00219642|12162016|1157|2|2315
C00219642|12192016|2500|1|2500
C00219642|12202016|1150|2|2300
C00219642|12232016|5000|3|10025
C00219642|12282016|500|7|8300
C00219642|12292016|1000|1|1000
C00219642|12302016|1000|5|8765
C00219642|12312016|30|1426|211388
C00220269|12302016|3|11|337
C00220764|12202016|234|46|12194
C00221077|12152016|200|35|7000
C00221507|12212016|400|1|400
C00221507|12272016|237|6|1975
C00221507|12282016|250|1|250
C00224147|12302016|35|4|190
C00224618|12312016|75|10|2124
C00224717|12162016|175|18|5860
C00224717|12182016|250|21|6325
C00224717|12232016|250|25|8020
C00224717|12272016|187|30|7120
C00224717|12302016|150|38|10205
C00224790|12232016|8|37|296
C00225342|12312016|474|81|38216
C00225573|12222016|14|4|59
C00225573|12272016|16|1|16
C00225573|12282016|12|32|548
C00226522|12152016|250|2|500
C00226522|12292016|250|7|2750
C00226522|12312016|1000|1|1000
C00226548|12232016|14|122|4396
C00226928|12162016|625|4|4250
C00227546|12152016|10|1489|28497
C00227546|12162016|10|17|273
C00227546|12302016|7|1532|29771
C00228106|12312016|44|223|13488
C00228296|12162016|0|1|0
C00228296|12212016|500|1|500
C00228296|12312016|236|3|817
C00229435|12222016|15|30|874
C00230789|12162016|14|64|1830
C00230789|12302016|19|63|1756
C00231951|12162016|7|186|6972
C00232272|12312016|9|22|852
C00232629|12312016|98|4|2902
C00232967|12282016|90|4|696
C00233056|12312016|28|56|3426
C00233304|12152016|300|2|600
C00233304|12202016|50|5|940
C00233304|12212016|14|1|14
C00233304|12222016|200|1|200
C00233304|12232016|200|1|200
C00233304|12292016|50|1|50
C00233304|12302016|200|2|400
C00233353|12142016|1000|1|1000
C00235036|12152016|25|157|6800
C00235036|12302016|25|159|6820
C00235309|12142016|250|1|250
C00235309|12152016|500|1|500
C00235309|12282016|1500|1|1500
C00235572|12162016|5000|2|10000
C00235572|12312016|2000|3|5000
C00235655|12312016|5000|1|5000
C00235739|12202016|12|1482|63347
C00235739|12212016|492|1|492
C00235739|12292016|5000|1|5000
C00235762|12222016|300|1|300
C00235853|12162016|1000|1|1000
C00235853|12192016|100|1|100
C00235853|12202016|100|569|61097
C00235853|12272016|208|1|208
C00235853|12282016|100|1|100
C00235929|12212016|10|1|10
C00235929|12222016|25|13|529
C00235929|12312016|17|12|489
C00236083|12142016|25|11|323
C00236083|12282016|10|11|323
C00236414|12162016|10|163|8097
C00236414|12302016|10|167|7773
C00236489|12152016|13|1004|52297
C00236489|12272016|5000|1|5000
C00236489|12302016|25|1001|51957
C00236513|12162016|500|1|500
C00236513|12272016|250|1|250
C00236778|12162016|37|2|75
C00237065|12192016|1000|1|1000
C00237065|12302016|100|4|607
C00237198|12202016|-200|10|0
C00237198|12312016|-2700|147|-326951
C00237495|12162016|1500|1|1500
C00237495|12192016|114|47|6805
C00237495|12212016|437|2|874
C00237495|12222016|175|5|1109
C00237495|12312016|125|2|250
C00238204|12142016|275|1|275
C00238204|12152016|215|2|430
C00238204|12212016|275|2|550
C00238204|12232016|275|1|275
C00238204|12282016|275|1|275
C00238204|12292016|250|1|250
C00238311|12312016|19|42|1393
C00238725|12312016|20|4438|273295
C00238865|12192016|250|1|250
C00238865|12202016|2700|1|2700
C00238865|12222016|250|2|500
C00238907|12312016|1000|1|1000
C00239780|12312016|30|127|5665
C00239848|12152016|15|50|3675
C00239848|12302016|10|51|4675
C00239947|12152016|384|2|768
C00239947|12222016|24|39|1247
C00239947|12292016|36|156|11313
C00240069|12182016|18|89|8082
C00240069|12292016|1500|1|1500
C00240069|12312016|79|10|1304
C00240093|12202016|500|3|4000
C00240093|12212016|1000|2|2000
C00240093|12292016|600|1|600
C00240218|12232016|20|21|840
C00240457|12162016|37|10|480
C00240911|12302016|30|69|8314
C00240986|12162016|375|4|2250
C00240986|12202016|1000|1|1000
C00240986|12302016|250|1|250
C00241000|12302016|1000|1|1000
